type,question,answer,frequently_answer,,,
其他,我不想进，群里的都不认识，好人坏人都知道。,那没关系，咱们不进群就可以了，到时候老师把上课链接发你就好,0,,,
其他,老师好！我周年岁较大，多种慢性病缠身很痛苦啊,那您能学就学不能就不勉强学哈,0,,,
其他,就是我以前听了十节课一点都没听懂,那咱们这次再好好重听一次，有什么问题老师也会帮你的哈~,0,,,
其他,不知道能上多久，我8点20还有其他事情,能听多少听多少吧,0,,,
其他,之前听过巩固一下也无妨,嗯好的，那老师就给你开通上课权限了,0,,,
其他,我好像之前学过，没学到啥,嗯嗯，没关系，这次咱们跟着老师在认真学一下，不懂得你就单独问我，咱们这次争取学到一些真的本领,0,,,
其他,听课就有钱赚，我是不相信,你得学方法呀，老师教你怎么去提升收入，你不得学习呀，而且咱们是学习知识，不是说上课就给你发钱的,0,,,
其他,老师，奖励怎么下载不了,你点链接重新试试,0,,,
其他,这赚不到钱有什么用？,你没去实操，你怎么知道没用呢,0,,,
其他,请问您:A阿雅老师现在还在教课吗？,你说的是我们启牛学堂的老师吗,0,,,
其他,是听课有收入。还是从哪里赚？,我们课程教的是理财方法啊，学习之后你可以根据自己的情况进行理财,0,,,
其他,老师我听不懂讲的是什么,你先大概听着,0,,,
其他,学了能挣钱么？,你学会了，掌握了，当然有机会挣到钱呀,0,,,
其他,我报名的2980的课程，还没有毕业，你们服务就断了，我能继续学习吗？,你在哪报名的,0,,,
其他,这九天什么都没有,你这9天学习的理财基础知识啊，咱们9天是训练营啊,0,,,
其他,我都是学习第二次了，总不知道怎么挣钱，投了这个钱能拿回来吗,你之前啥时候学过呢,0,,,
其他,这个理财怎么弄,您跟着听课就学会了,0,,,
其他,请问老师是进去直接签一下就可以出来，还是必须要等上五分钟呢？最近我要出去听课，下来还有期中考试的监考，时间可能不会那么如我所愿,签到一下就可以出来的哈,0,,,
其他,这个真的可以赚钱吗,前两天教你的货币基金，国债逆回购就是可以赚钱的呀，但是前提一定是先要学习，先求知在求财，先要跟着老师好好学习掌握理财技能才能有机会赚到这个钱,0,,,
其他,这九天什么都没有,求知的道路没有尽头，您能说出这个话，说明这九天课你都完整听下来了，说明你已经入门了，越学习越知道自己的不足，所以接下来呢，只需要你跟着我们好好学，老师把重要的内容，适合你的内容完完全全的交给你，让咱们在理财这样道路上。走得更远。有机会赚的更多,0,,,
其他,群里太吵啦,群设置一下 免打扰,0,,,
其他,群里太多啦一天到晚不停的响，占用太多啦！,群设置一下 免打扰,0,,,
其他,我能不能拉另一个号进来,如果是你的另一个号，你可以直接点击链接上课~,0,,,
其他,这个怎么赚钱的,上课教您方法好好学习,0,,,
其他,没问题老师。怎么进去,上课前7：45我发你一个听课入口，点一下就可以进入了,0,,,
其他,难道是你给我钱，还是怎么得到钱？,是教你理财的方法,0,,,
其他,这个群干嘛的？,是学习群同学，您这边加一下您的专属班主任微信,0,,,
其他,讲股票吗？,是有的，同学,0,,,
其他,我卡了怎么办,刷新一下哈,0,,,
其他,只有知识才能改变命运,说的非常好！有问题随时和我说~,0,,,
其他,把理财课程发给我,私信班主任登记领取哦,0,,,
其他,不会操作,私信我就可以啦，老师都会教你的,0,,,
其他,不求一夜暴富，但求通过你们教过学生个个都能财富自由吧,通过学习有机会改变生活,0,,,
其他,一个月挣多少钱你这么努力,同学，本职工作而已哈。,0,,,
其他,能五一后参加吗,同学，最好这次参加哦,0,,,
其他,那有人说200至300元就可以理财，这个数要是怎么解释呢,同学，老师跟你说，理财和咱们的本金没什么关系的，几百块钱也是可以理财的，重要的是学会理财的技能哈，老师也会好好教您的,0,,,
其他,这是什么意思，在监管你们公司所有人员吗,同学，老师用的企业微信、这个是企业微信告诉你一下，他会保存咱俩的聊天记录,0,,,
其他,好的，你们不会是要拉我们投资吧，投资就真的没钱去投了哈！现在穷得叮当响,同学，没有人让咱们投资，咱们只是教方法、教技巧、咱们也不卖任何理财产品、这样讲你明白吗，老师只是讲课，你学、你听，学会了是你自己的本事、后面你用老师教的方法可以去做理财、你理不理财都是后面的话,0,,,
其他,老师，我的作业截不了图，我年龄大了，你能帮帮我吗？,同学，你按一下手机的电源键和音量减键，这两个按键同时的快速的按一下，然后就能完成截屏了。你看一下，如果说咱不会操作的话，老师再给你打个电话，我手把手的教你，你现在按照老师上面给你说的流程，咱们操作一下,0,,,
其他,不能跟别的课程冲突,同学，你还报名了什么课程呀,0,,,
其他,钱有这么好赚吗？,同学，你像支付宝、微信上面都会有，你可以去搜一下，都可以搜的到、不是说好赚吗，而是说你要先懂方法，不懂你肯定就赚不到钱、对不对而且小钱小理财、这几天的课程就是教你方法，你会了再去用,0,,,
其他,老师你好你的手机号码是多少呀,同学，你要老师电话号干嘛呀，咱俩现在这不是有微信吗，有问题随时微信问老师也可以的,0,,,
其他,公众号下方回复123，我找不到在哪里回复123,同学，您打开咱们的公众哈，最下方空白处输入123就可以.,0,,,
其他,怎么点不进去,同学，您轻轻的点一下我发您的链接就可以进去的，如果还是进不去，您截图发我，老师帮您看一下,0,,,
其他,老师我快50岁，记忆不好，又没收入，在家带娃，学这个有用吗？,同学，其实你问这个问题的时候就已经有答案了，学这个是一定有用的，因为学习理财，有机会让咱们获得非体力、非脑力的额外收入。这个具体的内容呢，咱们上我们的课程，老师在课程中就会教你,0,,,
其他,您说的听不清楚，什么时候邮寄书，我想听课时用,同学，书本是用于后续复习的，不是让你上课用的。,0,,,
其他,你们自己内部的人理财年化能有多少？,同学，我们班主任们的年化收益率也不一样呀，就跟咱班级里同学一样，有学的好的有学的一般的,0,,,
其他,咋晚群里有人说你们是骗子说本来是免费的后来要收两千九百多决不交还挖苦讽刺学员这是怎么回事,同学，有人恶意诋毁公司是很正常的事哈,0,,,
其他,这个真的可以赚钱吗,同学，咱们来学习就是来提升咱们的理财技能的，可以在这些理财技能中找到一个适合自己的哈,0,,,
其他,不知道有什么好处，我经常听的养生课,同学，咱们理财课都是来源于生活常识的，先教你怎么每月省下来大几百的支出，在教你通过简单的理财工具每月有机会获得理财收益，都是适合小白学习的内容，老师大白话讲解，通俗易懂,0,,,
其他,你们这个职位的月薪能给多少？,同学，咱是来学习的，老师的月薪公司要求也是保密的，你就好好跟着老师学习理财知识，提升自己的理财技能,0,,,
其他,让我知道您的理财到底赚了多少,同学，咱是来学习的，老师的月薪公司要求也是保密的，你就好好跟着老师学习理财知识，提升自己的理财技能,0,,,
其他,我看看你的收益怎样,同学，咱是来学习的，老师的月薪公司要求也是保密的，你就好好跟着老师学习理财知识，提升自己的理财技能,0,,,
其他,这个用考试不？,同学，这个是没有考试的,0,,,
其他,作业可以重做吗？,同学，作业只能做一次哈，下节课还会有作业的，这次作业中如果遇到不懂不会的您随时问我就可以哈，我是您的专属老师，就是来帮助您解决学习中遇到的问题的,0,,,
其他,我是月光族他说的那些都是要本钱投资的,同学老师非常理解你的情况，我们也带过月光族的同学，月光的根本原因就是赚钱不够多嘛？ 所以越是负债越要认真学习，一点点增加自己的收入咱们才能从月光变得小有积蓄呀,0,,,
其他,怎样一天挣七千,同学理财不是让你一夜暴富,0,,,
其他,老师，理财是给有钱人学吗,同学理财不是有钱人的专属啊，越是没钱，咱们更应该理财。因为咱们的工资收入已经不能满足咱咱们的日常支出了或者说咱们想多一份收入机会，所以咱们需要学习怎么去争取这份被动的收入，小财小理，大财大理，慢慢积累。,0,,,
其他,红包,同学没有红包的啊,0,,,
其他,上个微课，怎么这么麻烦呀,同学你别着急，其实咱们上课是非常方便的，老师7点45会给你发一个蓝色的上课链接你点一下就可以进教室上课了，就跟咱们看抖音直播一样简单，耐心等待老师给你发上课入口就行，有什么不懂的随时问我,0,,,
其他,谁能保证稳赚不赔,同学你担心风险是对的说明这几天的课程内容你听进去了，但其实也有风险较低的理财工具，比如支付宝里面的货币基金和咱们前几天学习的国债，国债逆回购，当然这几个工具的收益相对会低一点，但及时是风险相对高一点的基金和股票也是有分散风险的方法的，这就是咱们需要去学习的内容，不学习不懂肯定容易亏钱很难赚钱,0,,,
